date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:57:21	70743/70743	---M--	200	added ('OK')	image/jpeg	etag:%2211457-565c88680b600%22	http://localhost/qtsc_starter1/images/spsimpleportfolio/integrate-clicks-and-mortar-methodologies/portfolio4_600x800.jpg	C:/Users/ASUS/Desktop/qtsc/template_html1/qtscstarter/localhost/qtsc_starter1/images/spsimpleportfolio/integrate-clicks-and-mortar-methodologies/portfolio4_600x800.jpg	(from http://localhost/qtsc_starter1/index.php/portfolio)
07:57:22	44704/44704	---M--	200	added ('OK')	image/jpeg	etag:%22aea0-565c86cdf6e80%22	http://localhost/qtsc_starter1/images/spsimpleportfolio/portfolio5.jpg	C:/Users/ASUS/Desktop/qtsc/template_html1/qtscstarter/localhost/qtsc_starter1/images/spsimpleportfolio/portfolio5.jpg	(from http://localhost/qtsc_starter1/index.php/portfolio)
07:57:24	26026/26026	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20Jan%202020%2000:57:22%20GMT	http://localhost/qtsc_starter1/index.php/portfolio/item/6-architect-ubiquitous-deliverables	C:/Users/ASUS/Desktop/qtsc/template_html1/qtscstarter/localhost/qtsc_starter1/index.php/portfolio/item/6-architect-ubiquitous-deliverables.html	(from http://localhost/qtsc_starter1/index.php/portfolio)
07:57:26	101466/101466	---M--	200	added ('OK')	image/jpeg	etag:%2218c5a-565c8533e2700%22	http://localhost/qtsc_starter1/images/spsimpleportfolio/portfolio4.jpg	C:/Users/ASUS/Desktop/qtsc/template_html1/qtscstarter/localhost/qtsc_starter1/images/spsimpleportfolio/portfolio4.jpg	(from http://localhost/qtsc_starter1/index.php/portfolio)
07:57:26	36259/36259	---M--	200	added ('OK')	image/jpeg	etag:%228da3-565c885c99b00%22	http://localhost/qtsc_starter1/images/spsimpleportfolio/architect-ubiquitous-deliverables/portfolio6_600x600.jpg	C:/Users/ASUS/Desktop/qtsc/template_html1/qtscstarter/localhost/qtsc_starter1/images/spsimpleportfolio/architect-ubiquitous-deliverables/portfolio6_600x600.jpg	(from http://localhost/qtsc_starter1/index.php/portfolio)
07:57:28	25956/25956	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20Jan%202020%2000:57:26%20GMT	http://localhost/qtsc_starter1/index.php/portfolio/item/7-repurpose-viral-metrics	C:/Users/ASUS/Desktop/qtsc/template_html1/qtscstarter/localhost/qtsc_starter1/index.php/portfolio/item/7-repurpose-viral-metrics.html	(from http://localhost/qtsc_starter1/index.php/portfolio)
07:57:29	31018/31018	---M--	200	added ('OK')	image/jpeg	etag:%22792a-565c8858c9200%22	http://localhost/qtsc_starter1/images/spsimpleportfolio/repurpose-viral-metrics/portfolio7_600x600.jpg	C:/Users/ASUS/Desktop/qtsc/template_html1/qtscstarter/localhost/qtsc_starter1/images/spsimpleportfolio/repurpose-viral-metrics/portfolio7_600x600.jpg	(from http://localhost/qtsc_starter1/index.php/portfolio)
07:57:31	20148/20148	---M--	200	added ('OK')	image/jpeg	etag:%224eb4-565c884d57700%22	http://localhost/qtsc_starter1/images/spsimpleportfolio/matrix-holistic-deliverables/portfolio8_600x400.jpg	C:/Users/ASUS/Desktop/qtsc/template_html1/qtscstarter/localhost/qtsc_starter1/images/spsimpleportfolio/matrix-holistic-deliverables/portfolio8_600x400.jpg	(from http://localhost/qtsc_starter1/index.php/portfolio)
07:57:33	25993/25993	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20Jan%202020%2000:57:32%20GMT	http://localhost/qtsc_starter1/index.php/portfolio/item/8-matrix-holistic-deliverables	C:/Users/ASUS/Desktop/qtsc/template_html1/qtscstarter/localhost/qtsc_starter1/index.php/portfolio/item/8-matrix-holistic-deliverables.html	(from http://localhost/qtsc_starter1/index.php/portfolio)
07:57:34	79875/79875	---M--	200	added ('OK')	image/jpeg	etag:%2213803-565c870ce8300%22	http://localhost/qtsc_starter1/images/spsimpleportfolio/portfolio6.jpg	C:/Users/ASUS/Desktop/qtsc/template_html1/qtscstarter/localhost/qtsc_starter1/images/spsimpleportfolio/portfolio6.jpg	(from http://localhost/qtsc_starter1/index.php/portfolio)
07:57:37	65690/65690	---M--	200	added ('OK')	image/jpeg	etag:%221009a-565c8760d4900%22	http://localhost/qtsc_starter1/images/spsimpleportfolio/portfolio7.jpg	C:/Users/ASUS/Desktop/qtsc/template_html1/qtscstarter/localhost/qtsc_starter1/images/spsimpleportfolio/portfolio7.jpg	(from http://localhost/qtsc_starter1/index.php/portfolio)
07:57:38	51282/51282	---M--	200	added ('OK')	image/jpeg	etag:%22c852-565c87bc62100%22	http://localhost/qtsc_starter1/images/spsimpleportfolio/portfolio8.jpg	C:/Users/ASUS/Desktop/qtsc/template_html1/qtscstarter/localhost/qtsc_starter1/images/spsimpleportfolio/portfolio8.jpg	(from http://localhost/qtsc_starter1/index.php/portfolio)
07:57:41	39463/39463	---M--	200	added ('OK')	image/jpeg	etag:%229a27-565c8c88b7300%22	http://localhost/qtsc_starter1/images/speasyimagegallery/albums/1/images/gallery7_thumb.jpg	C:/Users/ASUS/Desktop/qtsc/template_html1/qtscstarter/localhost/qtsc_starter1/images/speasyimagegallery/albums/1/images/gallery7_thumb.jpg	(from http://localhost/qtsc_starter1/index.php/gallery)
07:57:44	35839/35839	---M--	200	added ('OK')	image/jpeg	etag:%228bff-565c8c88b7300%22	http://localhost/qtsc_starter1/images/speasyimagegallery/albums/1/images/gallery8_thumb.jpg	C:/Users/ASUS/Desktop/qtsc/template_html1/qtscstarter/localhost/qtsc_starter1/images/speasyimagegallery/albums/1/images/gallery8_thumb.jpg	(from http://localhost/qtsc_starter1/index.php/gallery)
07:57:51	46134/46134	---M--	200	added ('OK')	image/jpeg	etag:%22b436-565c8c88b7300%22	http://localhost/qtsc_starter1/images/speasyimagegallery/albums/1/images/gallery9_thumb.jpg	C:/Users/ASUS/Desktop/qtsc/template_html1/qtscstarter/localhost/qtsc_starter1/images/speasyimagegallery/albums/1/images/gallery9_thumb.jpg	(from http://localhost/qtsc_starter1/index.php/gallery)
07:58:01	60473/60473	---M--	200	added ('OK')	image/jpeg	etag:%22ec39-565c8c88b7300%22	http://localhost/qtsc_starter1/images/speasyimagegallery/albums/1/images/gallery10.jpg	C:/Users/ASUS/Desktop/qtsc/template_html1/qtscstarter/localhost/qtsc_starter1/images/speasyimagegallery/albums/1/images/gallery10.jpg	(from http://localhost/qtsc_starter1/index.php/gallery)
07:58:02	156502/156502	---M--	200	added ('OK')	image/jpeg	etag:%2226356-565c8c88b7300%22	http://localhost/qtsc_starter1/images/speasyimagegallery/albums/1/images/gallery8.jpg	C:/Users/ASUS/Desktop/qtsc/template_html1/qtscstarter/localhost/qtsc_starter1/images/speasyimagegallery/albums/1/images/gallery8.jpg	(from http://localhost/qtsc_starter1/index.php/gallery)
07:58:04	191627/191627	---M--	200	added ('OK')	image/jpeg	etag:%222ec8b-565c8c88b7300%22	http://localhost/qtsc_starter1/images/speasyimagegallery/albums/1/images/gallery7.jpg	C:/Users/ASUS/Desktop/qtsc/template_html1/qtscstarter/localhost/qtsc_starter1/images/speasyimagegallery/albums/1/images/gallery7.jpg	(from http://localhost/qtsc_starter1/index.php/gallery)
07:58:04	16277/16277	---M--	200	added ('OK')	image/jpeg	etag:%223f95-565c8c88b7300%22	http://localhost/qtsc_starter1/images/speasyimagegallery/albums/1/images/gallery10_thumb.jpg	C:/Users/ASUS/Desktop/qtsc/template_html1/qtscstarter/localhost/qtsc_starter1/images/speasyimagegallery/albums/1/images/gallery10_thumb.jpg	(from http://localhost/qtsc_starter1/index.php/gallery)
07:58:09	30555/30555	---M--	200	added ('OK')	image/jpeg	etag:%22775b-565c8c88b7300%22	http://localhost/qtsc_starter1/images/speasyimagegallery/albums/1/images/gallery11_thumb.jpg	C:/Users/ASUS/Desktop/qtsc/template_html1/qtscstarter/localhost/qtsc_starter1/images/speasyimagegallery/albums/1/images/gallery11_thumb.jpg	(from http://localhost/qtsc_starter1/index.php/gallery)
07:58:11	12391/12391	---M--	200	added ('OK')	image/jpeg	etag:%223067-565c8c88b7300%22	http://localhost/qtsc_starter1/images/speasyimagegallery/albums/1/images/gallery12_thumb.jpg	C:/Users/ASUS/Desktop/qtsc/template_html1/qtscstarter/localhost/qtsc_starter1/images/speasyimagegallery/albums/1/images/gallery12_thumb.jpg	(from http://localhost/qtsc_starter1/index.php/gallery)
07:58:11	41970/41970	---M--	200	added ('OK')	image/jpeg	etag:%22a3f2-565c8c88b7300%22	http://localhost/qtsc_starter1/images/speasyimagegallery/albums/1/images/gallery12.jpg	C:/Users/ASUS/Desktop/qtsc/template_html1/qtscstarter/localhost/qtsc_starter1/images/speasyimagegallery/albums/1/images/gallery12.jpg	(from http://localhost/qtsc_starter1/index.php/gallery)
07:58:13	203771/203771	---M--	200	added ('OK')	image/jpeg	etag:%2231bfb-565c8c88b7300%22	http://localhost/qtsc_starter1/images/speasyimagegallery/albums/1/images/gallery9.jpg	C:/Users/ASUS/Desktop/qtsc/template_html1/qtscstarter/localhost/qtsc_starter1/images/speasyimagegallery/albums/1/images/gallery9.jpg	(from http://localhost/qtsc_starter1/index.php/gallery)
07:58:17	39536/39536	---M--	200	added ('OK')	image/jpeg	etag:%229a70-565d01c6c0f00%22	http://localhost/qtsc_starter1/images/2018/02/22/person1.jpg	C:/Users/ASUS/Desktop/qtsc/template_html1/qtscstarter/localhost/qtsc_starter1/images/2018/02/22/person1.jpg	(from http://localhost/qtsc_starter1/index.php/about)
07:58:18	462/462	---M--	200	added ('OK')	application/javascript	etag:%221ce-5883edcb8c600%22	http://localhost/qtsc_starter1/media/system/js/keepalive.js?3be9fae1975cb97c52dd0aa103a7aca6	C:/Users/ASUS/Desktop/qtsc/template_html1/qtscstarter/localhost/qtsc_starter1/media/system/js/keepalivef861.js	(from http://localhost/qtsc_starter1/index.php/pages/contact)
07:58:19	2828/2828	---M--	200	added ('OK')	application/javascript	etag:%22b0c-5883edcb8c600%22	http://localhost/qtsc_starter1/media/system/js/punycode.js?3be9fae1975cb97c52dd0aa103a7aca6	C:/Users/ASUS/Desktop/qtsc/template_html1/qtscstarter/localhost/qtsc_starter1/media/system/js/punycodef861.js	(from http://localhost/qtsc_starter1/index.php/pages/contact)
07:58:19	33023/33023	---M--	200	added ('OK')	image/jpeg	etag:%2280ff-565d01c6c0f00%22	http://localhost/qtsc_starter1/images/2018/02/22/person3.jpg	C:/Users/ASUS/Desktop/qtsc/template_html1/qtscstarter/localhost/qtsc_starter1/images/2018/02/22/person3.jpg	(from http://localhost/qtsc_starter1/index.php/about)
07:58:19	3118/3118	---M--	200	added ('OK')	application/javascript	etag:%22c2e-5883edcb8c600%22	http://localhost/qtsc_starter1/media/system/js/validate.js?3be9fae1975cb97c52dd0aa103a7aca6	C:/Users/ASUS/Desktop/qtsc/template_html1/qtscstarter/localhost/qtsc_starter1/media/system/js/validatef861.js	(from http://localhost/qtsc_starter1/index.php/pages/contact)
07:58:20	25533/25533	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20Jan%202020%2000:58:19%20GMT	http://localhost/qtsc_starter1/index.php/pages/registration?view=reset	C:/Users/ASUS/Desktop/qtsc/template_html1/qtscstarter/localhost/qtsc_starter1/index.php/pages/registration798d.html	(from http://localhost/qtsc_starter1/index.php/pages/login)
07:58:21	25161/25161	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20Jan%202020%2000:58:20%20GMT	http://localhost/qtsc_starter1/index.php/pages/registration?view=remind	C:/Users/ASUS/Desktop/qtsc/template_html1/qtscstarter/localhost/qtsc_starter1/index.php/pages/registration4488.html	(from http://localhost/qtsc_starter1/index.php/pages/login)
07:58:21	120199/120199	---M--	200	added ('OK')	image/jpeg	etag:%221d587-565c8c88b7300%22	http://localhost/qtsc_starter1/images/speasyimagegallery/albums/1/images/gallery11.jpg	C:/Users/ASUS/Desktop/qtsc/template_html1/qtscstarter/localhost/qtsc_starter1/images/speasyimagegallery/albums/1/images/gallery11.jpg	(from http://localhost/qtsc_starter1/index.php/gallery)
07:58:22	491/491	---M--	200	added ('OK')	application/javascript	etag:%221eb-5883edcb8c600%22	http://localhost/qtsc_starter1/media/system/js/caption.js?3be9fae1975cb97c52dd0aa103a7aca6	C:/Users/ASUS/Desktop/qtsc/template_html1/qtscstarter/localhost/qtsc_starter1/media/system/js/captionf861.js	(from http://localhost/qtsc_starter1/index.php/blog)
